id,date,amount,label,category,source,status,comment,sharing_mode,account_id,period_id,created_at,updated_at
875,2025-10-16,5.59,Brico,brico,csv_import,draft,"Tiger Balm - BAUME DU TIGRE Rouge à effet chauffant - Contient du camphre et du menthol - Pour sportifs, avant l'effort ou les tensions du quotidien, Réduit les tensions par le massage - 19 g",brico,1,,2026-05-24T19:12:46.747420,2026-05-25T12:48:49.292752
876,2025-10-14,2.85,Brico,brico,csv_import,draft,"MERCUROCHROME - Sparadrap Microporeux Pansement Adhésif - 5 m x 2,5 cm - Spécial peaux sensibles",brico,1,,2026-05-24T19:12:46.747421,2026-05-25T12:48:49.292752
877,2025-10-14,0.99,Brico,brico,csv_import,draft,"Urgo - Sparadrap avec Dévidoir - Fixation Pansements/Dispositifs - Microporeux - 9,14 m x 2,5 cm",brico,1,,2026-05-24T19:12:46.747422,2026-05-25T12:48:49.292753
878,2025-10-14,10.50,Brico,brico,csv_import,draft,"DIM Chaussettes Homme EcoDIM Talon/Pointes Renforcés x5, Noir, 39-42",brico,1,,2026-05-24T19:12:46.747423,2026-05-25T12:48:49.292753
879,2025-10-14,21.52,Brico,brico,csv_import,draft,JACK & JONES Boxers Pack de 3 Boxers Black l Black l,brico,1,,2026-05-24T19:12:46.747424,2026-05-25T12:48:49.292754
880,2025-10-12,7.99,Brico,brico,csv_import,draft,"Vention Lot de 2 Adaptateurs Plaqués Or 2,5 mm Femelle vers Jack Stéréo 3,5 mm Mâle Connecteur Métallique Audio pour Casque Audio et Écouteurs, Supporte la Fonction Micro",brico,1,,2026-05-24T19:12:46.747425,2026-05-25T12:48:49.292754
881,2025-10-10,9.88,Brico,brico,csv_import,draft,"50-cm = 0,5-mètre 3-mm d'épaisseur de chaîne en acier inoxydable à maillons courts V4A lien court de NietFullThings en un seul morceau chaîne d'ancrage DIN 5685 DIN 766 0,5-m",brico,1,,2026-05-24T19:12:46.747426,2026-05-25T12:48:49.292755
882,2025-10-10,6.99,Brico,brico,csv_import,draft,"ZKAPOR Câble USB C vers USB C Court 50CM, Câble Type c 100W PD Cordon Type C Charge Rapide Compatible avec iPhone 15/15 Pro Max, Samsung Galaxy S23 /S22, Pad Pro, Air, Huawei P40 /Mate 60, Pixel",brico,1,,2026-05-24T19:12:46.747427,2026-05-25T12:48:49.292755
883,2025-10-10,5.69,Brico,brico,csv_import,draft,"GRIFEMA GA1001-1, Cadenas Code 4 Chiffres - Cadenas de Sécurité Résistant Aux Intempéries, Cadenas à Combinaison pour Casier, Valise, Garage, Portail, École, Alliage de Zinc, Noir",brico,1,,2026-05-24T19:12:46.747428,2026-05-25T12:48:49.292756
884,2025-10-10,5.99,Brico,brico,csv_import,draft,"RAVIAD Câble USB C vers Lightning Court 50CM [MFi Certifié] Cable iPhone USB C Charge Rapide Power Delivery Compatible avec iPhone 14 13 12 11 Pro Max Mini XR XS Max X 10 8 7 SE 2020, Pad-Gris",brico,1,,2026-05-24T19:12:46.747429,2026-05-25T12:48:49.292757
885,2025-10-10,5.69,Brico,brico,csv_import,draft,"ZKAPOR Câble USB C Court 50CM, Cable USB C Charge Rapide 3A Nylon Tressé Chargeur Type C pour iPhone 15/15 Pro Max, Samsung Galaxy S23/S22/S21/S10, Note 10, Huawei P40/P30, Google Pixel",brico,1,,2026-05-24T19:12:46.747430,2026-05-25T12:48:49.292757
886,2025-10-09,134.99,Brico,brico,csv_import,draft,Xiaomi Redmi Note 14 6+128GB 6.67' 4G Midnight Black NFC EU,brico,1,,2026-05-24T19:12:46.747431,2026-05-25T12:48:49.292758
887,2025-10-09,7.99,Brico,brico,csv_import,draft,"ARRYNN Coque pour Xiaomi Redmi Note 14 4G avec Protection écran en Verre trempé,Etui de Protection Redmi Note 14 Antichoc Housse Ultra Premium TPU Silicone Liquide Case - Violet",brico,1,,2026-05-24T19:12:46.747432,2026-05-25T12:48:49.292758
888,2025-10-09,34.99,Brico,brico,csv_import,draft,"CREATIVE Pebble V3 – Enceintes de Bureau 2.0 avec Bluetooth 5.0, Clear Dialog, 8W RMS, 16W Crête, Alimentées par USB-C, Convertisseur USB-A Inclus, Noir",brico,1,,2026-05-24T19:12:46.747433,2026-05-25T12:48:49.292759
889,2025-10-09,54.99,Brico,brico,csv_import,draft,"Logitech C920s HD Pro Webcam Streaming, Full HD 1080p/30ips, Appels Vidéos, Audio Clair, Correction Automatique de la Lumière, Volet de Protection, Skype, Zoom, Camera PC/Mac/Portable/Tablette/XBox",brico,1,,2026-05-24T19:12:46.747434,2026-05-25T12:48:49.292759
890,2025-10-08,6.59,Brico,brico,csv_import,draft,"2 Ans Assurance dommage accidentel pour Un Appareil électronique Portable de 250 EUR à 299,99 EUR",brico,1,,2026-05-24T19:12:46.747435,2026-05-25T12:48:49.292760
891,2025-10-08,285.99,Brico,brico,csv_import,draft,"Bose QuietComfort Ultra Headphones, Casque sans Fil à réduction de Bruit avec Audio Spatial, Casque Bluetooth Confortable, Jusqu’à 24 h d’autonomie de la Batterie, Bleu Sidéral - Édition Limitée",brico,1,,2026-05-24T19:12:46.747436,2026-05-25T12:48:49.292760
892,2025-10-05,5.99,Brico,brico,csv_import,draft,"RAVIAD Câble USB C vers Lightning Court 50CM [MFi Certifié] Cable iPhone USB C Charge Rapide Power Delivery Compatible avec iPhone 14 13 12 11 Pro Max Mini XR XS Max X 10 8 7 SE 2020, Pad-Gris",brico,1,,2026-05-24T19:12:46.747437,2026-05-25T12:48:49.292761
893,2025-10-04,87.49,Brico,brico,csv_import,draft,Kingston XS1000 1TB SSD Externe USB 3.2 Gen 2 Disque SSD externe portable Rouge-SXS1000R/1000G,brico,1,,2026-05-24T19:12:46.747438,2026-05-25T12:48:49.292761
894,2025-10-03,86.37,Brico,brico,csv_import,draft,"Poêle plate Woll Diamond Lite, diamètre 24 cm, hauteur 5 cm, avec poignée amovible - convient à la céramique, au gaz, à l'électricité, aux halogènes - ne convient pas à l'induction, poêle en aluminium moulé, résistant au four, anthracite",brico,1,,2026-05-24T19:12:46.747439,2026-05-25T12:48:49.292762
895,2025-10-03,9.99,Brico,brico,csv_import,draft,"Grattoir Plaque Vitrocéramique Induction Professionnel 15 Pièce Lames de rechange inclus avec le Grattoir à verre, Idéal pour Nettoyer, vers la beauté",brico,1,,2026-05-24T19:12:46.747440,2026-05-25T12:48:49.292762
896,2025-10-01,22.28,Brico,brico,csv_import,draft,"Bsioff Batterie de Rechange, 18 V, 5,0 Ah, Compatible avec Bosch Professional Serie, 5000 mAh, pour Pro Core série BAT609, BAT609G, BAT618, BAT618G, BAT619",brico,1,,2026-05-24T19:12:46.747441,2026-05-25T12:48:49.292763
897,2025-10-01,17.30,Brico,brico,csv_import,draft,StarTech.com Câble USB-C vers USB-C avec Power Delivery 5A de 50 cm - Cordon USB 2.0 Type-C certifié USB-IF - Noir (USB2C5C50CM),brico,1,,2026-05-24T19:12:46.747442,2026-05-25T12:48:49.292763
898,2025-10-01,56.82,Brico,brico,csv_import,draft,"Bahco P51 - professionalHedge Shear 22in, Multicolore",brico,1,,2026-05-24T19:12:46.747443,2026-05-25T12:48:49.292764
899,2025-10-01,13.99,Brico,brico,csv_import,draft,Gonicc Sécateur de Jardin Lame franche en Acier et Titane(GPPS-1003). Ciseaux à Fleurs Coupe Bypass Bois Sec. Poignées Ergonomiques,brico,1,,2026-05-24T19:12:46.747444,2026-05-25T12:48:49.292765
900,2025-10-01,6.52,Brico,brico,csv_import,draft,deleyCON 15cm Câble USB-C - Câble de Charge & Données - Nylon + Connecteur Métallique - C vers A - Compatible avec Apple Samsung Google Huawei Xiaomi Tablet Laptop PC - Gris,brico,1,,2026-05-24T19:12:46.747445,2026-05-25T12:48:49.292765
901,2025-10-01,11.99,Brico,brico,csv_import,draft,"WESTWOOD FOX Gants de jardinage en cuir résistant aux épines, gants de travail robustes pour homme et femme, outils de jardin, mécanicien, jardinier, antidérapants, cadeau de protection (Rouge, M)",brico,1,,2026-05-24T19:12:46.747446,2026-05-25T12:48:49.292766
902,2025-10-01,17.99,Brico,brico,csv_import,draft,"Philips ampoule LED Standard Giant E27 200W, 3452 lumens, (Ø x L) 9,5 cm x 16,5 cm, Blanc Chaud Dépolie, Verre",brico,1,,2026-05-24T19:12:46.747447,2026-05-25T12:48:49.292766
903,2025-10-01,10.99,Brico,brico,csv_import,draft,Spear & Jackson 50045 Couteau désherbeur affûté tout Acier,brico,1,,2026-05-24T19:12:46.747448,2026-05-25T12:48:49.292767
904,2025-10-01,27.99,Brico,brico,csv_import,draft,"PALONE Raquette Electrique Insectes Raquette Moustique Electrique 4000V Rechargeable Via USB, Tuer Moustiques et Insectes Volants, Anti Moustique Intérieur et Extérieur (1PC)",brico,1,,2026-05-24T19:12:46.747449,2026-05-25T12:48:49.292767
905,2025-09-21,6.89,Brico,brico,csv_import,draft,"NEW'C Lot de 3, Verre Trempé pour iPhone 14 Pro (6,1), Film Protection écran -sans Bulles d'air -Ultra Résistant (0,33mm HD Ultra Transparent) Dureté 9H Glass",brico,1,,2026-05-24T19:12:46.747450,2026-05-25T12:48:49.292768
906,2025-09-21,8.99,Brico,brico,csv_import,draft,"JETech Protection Objectif Caméra Arrière pour iPhone 14 Pro 6,1 Pouces et iPhone 14 Pro Max 6,7 Pouces, Film en Verre Trempé 9H, Ultra HD, Lot de 3",brico,1,,2026-05-24T19:12:46.747451,2026-05-25T12:48:49.292768
907,2025-09-21,59.00,Brico,brico,csv_import,draft,"Bellroy Tech Kit Compact (chargeur, câbles, souris, batterie externe, clés USB, dongles) - Navy",brico,1,,2026-05-24T19:12:46.747452,2026-05-25T12:48:49.292769
908,2025-09-19,5.99,Brico,brico,csv_import,draft,Max,brico,1,,2026-05-24T19:12:46.747453,2026-05-25T12:48:49.292769
909,2025-09-17,83.95,Brico,brico,csv_import,draft,Head Racket Gravity Motion 2022 Raquette de Padel Taille Unique,brico,1,,2026-05-24T19:12:46.747454,2026-05-25T12:48:49.292770
910,2025-09-17,54.99,Brico,brico,csv_import,draft,"Relaxdays Porte tuyau arrosage support tuyau arrosage fonte fer HxlxP: 50 x 32 x 20 cm, bronze",brico,1,,2026-05-24T19:12:46.747455,2026-05-25T12:48:49.292770
911,2025-08-30,17.99,Brico,brico,csv_import,draft,"Beurer PO 30 - Oxymètre de pouls digital pour la mesure de la saturation en oxygène dans le sang et le pouls, 61 x 36 x 32 mm, 57 gr, blanc et argent",brico,1,,2026-05-24T19:12:46.747456,2026-05-25T12:48:49.292771
912,2025-08-29,79.99,Brico,brico,csv_import,draft,"MANSCAPED® The Handyman™ Rasoir Compact pour le Visage – Rasoir Électrique sans Fil pour Homme Format Voyage avec Batterie USB-C Rechargeable, Niveleur pour Poils Longs & Lames à Grille Étanches",brico,1,,2026-05-24T19:12:46.747457,2026-05-25T12:48:49.292772
913,2025-08-25,5.72,Brico,brico,csv_import,draft,"Kimmel Soucoupe pour Pot de Fleurs, diamètre : 16 cm, Marron, Petit",brico,1,,2026-05-24T19:12:46.747458,2026-05-25T12:48:49.292772
914,2025-08-25,11.42,Brico,brico,csv_import,draft,"Tipp-Ex Correction Mini Pocket Mouse Rubans Correcteurs - Très Résistant - 6 m x 5 mm, Lot de 2 Blisters de 3",brico,1,,2026-05-24T19:12:46.747459,2026-05-25T12:48:49.292773
915,2025-08-25,1.69,Brico,brico,csv_import,draft,"BIC Mines Graphite Large Avec Etuis Refermables Pour Portes-mines - Mines de 2 mm HB, Blister de 1 Etui de 6 Mines",brico,1,,2026-05-24T19:12:46.747460,2026-05-25T12:48:49.292773
916,2025-08-25,4.73,Brico,brico,csv_import,draft,"BIC 4 Couleurs Original - Stylos-Bille Rétractables Pointe Moyenne (1,0 mm) - Certifié NF Environnement - Pack de 2+1",brico,1,,2026-05-24T19:12:46.747461,2026-05-25T12:48:49.292774
917,2025-08-25,8.35,Brico,brico,csv_import,draft,"Faber-Castell Porte-mine Grip 1345 99 - Épaisseur de la mine : 0,5 mm (noir avec 24 mines de rechange)",brico,1,,2026-05-24T19:12:46.747462,2026-05-25T12:48:49.292774
918,2025-08-25,5.89,Brico,brico,csv_import,draft,"Post-it Marque-Pages en Papier, Pack de 10 Blocs, 50 Marque-Pages par Bloc, 12.7 mm x 44.4 mm, Couleurs Assorties - Pour Marquer, Surligner ou Codifier des Informations",brico,1,,2026-05-24T19:12:46.747463,2026-05-25T12:48:49.292775
919,2025-08-24,17.89,Brico,brico,csv_import,draft,"VinDox Lot de 8 filtres pour Fontaine d'eau de Chat avec 8 éponges, Filtre de Rechange pour Fontaine d'eau 71oz/2.1L PLWF002 Capsule d'eau pour Chien",brico,1,,2026-05-24T19:12:46.747464,2026-05-25T12:48:49.292775
920,2025-08-22,12.49,Brico,brico,csv_import,draft,XCover 3 Ans de Protection Contre Les Dommages Accidentels et l'extension de Garantie de 100€ à 149.99€,brico,1,,2026-05-24T19:12:46.747465,2026-05-25T12:48:49.292776
921,2025-08-19,5.99,Brico,brico,csv_import,draft,Max,brico,1,,2026-05-24T19:12:46.747466,2026-05-25T12:48:49.292777
922,2025-08-17,121.99,Brico,brico,csv_import,draft,"HYCHIKA Taille Haie Telescopique Electrique 900W, Elagueuse sur Perche, Electric Hedge Trimmer, Extensible 200-250 cm, Double Interrupteur et Double Poignée, pour Tailler Les Haies et Arbustes",brico,1,,2026-05-24T19:12:46.747467,2026-05-25T12:48:49.292777
923,2025-08-17,5.69,Brico,brico,csv_import,draft,"2 Ans Assurance dommage accidentel pour Un Outil électrique de 100 EUR à 149,99 EUR",brico,1,,2026-05-24T19:12:46.747468,2026-05-25T12:48:49.292778
924,2025-08-15,6.99,Brico,brico,csv_import,draft,"Homéa, Tête de Balai Bois Zèbre Fibres de Coco+PVC 29 cm Usage Extérieur, Zebra Wood",brico,1,,2026-05-24T19:12:46.747469,2026-05-25T12:48:49.292778
925,2025-08-02,27.99,Brico,brico,csv_import,draft,"VEVOR Sangle à Cliquet Lot de 4 Sangles d'Arrimage Résistance à la Rupture Maximale 998 kg 0,025 x 4,6 m pour Sécuriser Cargaisons, Appareils Électroménagers, Équipement de Jardin, Motos, Déménagement",brico,1,,2026-05-24T19:12:46.747470,2026-05-25T12:48:49.292779
926,2025-08-02,7.90,Brico,brico,csv_import,draft,"JBL T110 – Ecouteurs intra-auriculaires filaires – Son Pure Bass de JBL et bouton de contrôle – Connectivité : câble Jack 3,5 mm – Couleur : Bleu",brico,1,,2026-05-24T19:12:46.747471,2026-05-25T12:48:49.292779
927,2025-08-02,17.99,Brico,brico,csv_import,draft,Apple EarPods avec connecteur Lightning ​​​​​​​,brico,1,,2026-05-24T19:12:46.747472,2026-05-25T12:48:49.292780
928,2025-07-19,5.99,Brico,brico,csv_import,draft,Max,brico,1,,2026-05-24T19:12:46.747473,2026-05-25T12:48:49.292780
929,2025-07-02,29.99,Brico,brico,csv_import,draft,UGREEN 130W Chargeur Allume Cigare USB C 3 Ports 45W PPS PD QC 3.0 Chargeur Voiture Charge Rapide AFC Compatible avec iPhone 16 Plus Pro Max 15 MacBook Pro Air iPad Galaxy S24 S23 Ultra Steam Deck,brico,1,,2026-05-24T19:12:46.747474,2026-05-25T12:48:49.292781
930,2025-06-27,1.59,Brico,brico,csv_import,draft,"WC Net Intense Gel WC Fraîcheur Océane, 700ml",brico,1,,2026-05-24T19:12:46.747475,2026-05-25T12:48:49.292781
931,2025-06-27,9.00,Brico,brico,csv_import,draft,"Rowenta Lot de 4 sacs Hygiène+, Compatibles avec les aspirateurs traineau Compact Power, Power XXL, Silence Force, X-Trem Power ZR200520 Blanc",brico,1,,2026-05-24T19:12:46.747476,2026-05-25T12:48:49.292782
932,2025-06-25,18.99,Brico,brico,csv_import,draft,Apple EarPods avec connecteur Lightning ​​​​​​​,brico,1,,2026-05-24T19:12:46.747477,2026-05-25T12:48:49.292782
933,2025-06-19,5.99,Brico,brico,csv_import,draft,Max,brico,1,,2026-05-24T19:12:46.747478,2026-05-25T12:48:49.292783
934,2025-06-02,30.99,Brico,brico,csv_import,draft,"VEVOR Toile de Paillage Anti-Mauvaises Herbes 1x50 m Géotextile Tissé Anti Repousse Herbe sous Gravier 100 g/m² Toile PP Perméable Résistant à la Déchirure pour Aménagement Paysager, Couvre-Sol, Noir",brico,1,,2026-05-24T19:12:46.747479,2026-05-25T12:48:49.292784
935,2025-06-02,12.30,Brico,brico,csv_import,draft,"GardenMate Lot de 50 piquets de Fixation en Acier H150mm, L25mm, Ø2,9mm, 4260313266340",brico,1,,2026-05-24T19:12:46.747480,2026-05-25T12:48:49.292784
936,2025-05-27,14.99,Brico,brico,csv_import,draft,shengo Lot de 2 Rouleaux de Brosse pour iRobot - Accessoires de Rechange pour iRobot E I & J série E5 E6 i7 i7+ i6 i6+ i3 i3+ i4 i4+ i8 i8 Plus J7 J7+,brico,1,,2026-05-24T19:12:46.747481,2026-05-25T12:48:49.292785
937,2025-05-26,26.99,Brico,brico,csv_import,draft,Batterie Externe USB C Power Bank 26800mAh Batterie Externe Quick Charge Compacte Autorisé en Avion avec 4 Port Smart E Sorties et 3 Entrées Compatible avec Téléphone,brico,1,,2026-05-24T19:12:46.747482,2026-05-25T12:48:49.292785
938,2025-05-21,49.90,Brico,brico,csv_import,draft,"CORSAIR IRONCLAW RGB Wired FPS/MOBA Souris de Jeu - 18 000 DPI - 7 Boutons Programmables - Conçue Pour Les Grandes Mains - Compatible iCUE - PC, Mac, PS5, PS4, Xbox - Noir",brico,1,,2026-05-24T19:12:46.747483,2026-05-25T12:48:49.292786
939,2025-05-19,5.99,Brico,brico,csv_import,draft,Max,brico,1,,2026-05-24T19:12:46.747484,2026-05-25T12:48:49.292786
940,2025-05-17,13.99,Brico,brico,csv_import,draft,"Anker PowerLine III câble Lightning de 90 cm certifié MFi avec connecteurs renforcés et garantie à vie pour iPhone X, Xs, Xr, Xs Max, 8, 8 Plus, 7, 7 Plus, 6, 6 Plus, etc.",brico,1,,2026-05-24T19:12:46.747485,2026-05-25T12:48:49.292787
941,2025-05-15,14.39,Brico,brico,csv_import,draft,UGREEN 240W Câble USB C vers USB C PD 3.1 5A 48V 180W 140 W Charge Rapide Nylon Tressé Compatible avec MacBook iPad Ordinateur Portable de Jeu iPhone 16 Galaxy S24 Plus Ultra (2M),brico,1,,2026-05-24T19:12:46.747486,2026-05-25T12:48:49.292787
942,2025-05-13,20.56,Brico,brico,csv_import,draft,"SUDEERY Multiprise 4 prises avec USB C, 4 ports USB, avec interrupteur, protection contre les surtensions avec câble de 3 m, pour cuisine, noir",brico,1,,2026-05-24T19:12:46.747487,2026-05-25T12:48:49.292788
943,2025-05-13,10.99,Brico,brico,csv_import,draft,Cable iPhone Chargeur iPhone [2m/Lot de 3] Cable Lightning USB MFi Certifié Nylon Tressé Cordon iPhone Charge Rapide Fil Ultra Solide pour iPhone 14 Pro Max 13 12 11 XR XS X 8 7 Plus Se iPad,brico,1,,2026-05-24T19:12:46.747488,2026-05-25T12:48:49.292788
944,2025-05-13,27.59,Brico,brico,csv_import,draft,"Anker Chargeur USB C (Nano II 65 W), station 3 ports, PPS, Rapide, bloc d'alimentation USB C compact pour MacBook Pro, iPad Pro, Steam Deck, Galaxy S20, Dell XPS 13, Note 20/10+, iPhone 16/15, Pixel",brico,1,,2026-05-24T19:12:46.747489,2026-05-25T12:48:49.292789
945,2025-05-13,14.99,Brico,brico,csv_import,draft,"Bosch Professional 7 pièces CYL-3 Jeu de forets à béton Set (pour béton, Ø 4/5/6/6/7/8/10 mm, accessoires perceuse à percussion)",brico,1,,2026-05-24T19:12:46.747490,2026-05-25T12:48:49.292789
946,2025-05-13,17.18,Brico,brico,csv_import,draft,deleyCON 1x Infrarouge Détecteur de Mouvement - pour l'intérieur et l'extérieur Portée jusqu'à 12m à 180° Rotatif Inclinable IP44 Protection Contre Les Projections d'eau Blanc,brico,1,,2026-05-24T19:12:46.747491,2026-05-25T12:48:49.292790
947,2025-05-11,92.00,Brico,brico,csv_import,draft,Compatible avec Dacia Jogger 2021-2024 Barres de toit Fly modèle barres de toit 3 barres de toit grises,brico,1,,2026-05-24T19:12:46.747492,2026-05-25T12:48:49.292790
948,2025-05-08,8.79,Brico,brico,csv_import,draft,Clauss 18856 Outil de peintre 14-en-1 anti-adhérent au titane avec tournevis plat et cruciforme,brico,1,,2026-05-24T19:12:46.747493,2026-05-25T12:48:49.292791
949,2025-05-05,59.99,Brico,brico,csv_import,draft,"Anker 565 Hub USB-C 11 en 1 Docking Station avec Ports de données USB-C et USB-A 10 Gbps HDMI 4K DisplayPort, 100 W PD, 2 données USB 2.0, Ethernet, AUX, microSD & SD, pour MacBook Pro et Plus",brico,1,,2026-05-24T19:12:46.747494,2026-05-25T12:48:49.292792
950,2025-05-05,9.99,Brico,brico,csv_import,draft,"Logitech Desk Mat - Studio Series, Large Tapis de Bureau Multifonctionnel et Etendu, Protection Bureau avec Base Anti-Dérapage, Design Durable et Imperméable - Gris",brico,1,,2026-05-24T19:12:46.747495,2026-05-25T12:48:49.292792
951,2025-05-04,55.73,Brico,brico,csv_import,draft,"CHERRY KC 6000 Slim, disposition française, clavier AZERTY, clavier filaire, mécanisme à ciseaux pour une frappe parfaite, design ultra-plat, noir",brico,1,,2026-05-24T19:12:46.747496,2026-05-25T12:48:49.292793
952,2025-05-04,69.93,Brico,brico,csv_import,draft,"R-Go HE Souris Ergonomique Filaire, Grande Taille, avec Le Logiciel Anti-TMS, Prévention tendinite, Souris Verticale, Clic Silencieux, pour Windows/MacOS/Linux, 2400 DPI réglable et 5 Boutons, Noir",brico,1,,2026-05-24T19:12:46.747497,2026-05-25T12:48:49.292793
953,2025-05-04,15.99,Brico,brico,csv_import,draft,Lifeswonderful - Lot de 16 Embouts Ronds Transparents - pour Pieds De Meubles - Différentes Tailles,brico,1,,2026-05-24T19:12:46.747498,2026-05-25T12:48:49.292794
954,2025-04-29,11.99,Brico,brico,csv_import,draft,"LEAGY mSATA Adaptateur SSD vers USB 3.0, Mini SATA Utilisez comme disque flash portable/disque dur externe 50 mm Mini PCIe Solid State Drive Reader Converter",brico,1,,2026-05-24T19:12:46.747499,2026-05-25T12:48:49.292794
955,2025-04-22,34.99,Brico,brico,csv_import,draft,"SEBSON Réglette LED Cuisine 50cm avec Prise 230V et Interrupteur, Blanc Neutre 4000K, 8W, 700lm, Lampe de Placard - Éclairage sous Meuble pour Cuisine, Chambre à Coucher",brico,1,,2026-05-24T19:12:46.747501,2026-05-25T12:48:49.292795
956,2025-04-19,5.99,Brico,brico,csv_import,draft,Max,brico,1,,2026-05-24T19:12:46.747502,2026-05-25T12:48:49.292795
957,2025-04-18,5.98,Brico,brico,csv_import,draft,"Plaque gravée pour nom et numéro boîte aux lettres autocollante 10x2,5cm personnalisée 1 à 3 lignes Alu Brossé",brico,1,,2026-05-24T19:12:46.747503,2026-05-25T12:48:49.292796
958,2025-04-18,3.70,Brico,brico,csv_import,draft,Plaque PAS DE PUBLICITÉ MERCI Adhésive PVC Pour Boîte Aux Lettres - Plaque Stop Pub - 8 cm x 2 cm - 21 Couleurs Disponibles (Bordeaux),brico,1,,2026-05-24T19:12:46.747504,2026-05-25T12:48:49.292796
959,2025-04-18,3.70,Brico,brico,csv_import,draft,Plaque PAS DE PUBLICITÉ MERCI Adhésive PVC Pour Boîte Aux Lettres - Plaque Stop Pub - 8 cm x 2 cm - 21 Couleurs Disponibles (Gris Mat),brico,1,,2026-05-24T19:12:46.747505,2026-05-25T12:48:49.292797
960,2025-04-15,19.94,Brico,brico,csv_import,draft,La Religion civile 2.0: Contre les nouveaux despotismes,brico,1,,2026-05-24T19:12:46.747506,2026-05-25T12:48:49.292798
961,2025-04-15,16.99,Brico,brico,csv_import,draft,"KAIWEETS Détecteur de Tension sans Contact, Testeur de Tension avec Double Sensibilité 12V/48V-1000V, Écran LCD, Test de Fil de Phase/Neutre, Lampe de Poche, Alarme sonore",brico,1,,2026-05-24T19:12:46.747507,2026-05-25T12:48:49.292798
962,2025-04-15,23.00,Brico,brico,csv_import,draft,Une famille américaine: De la grande pauvreté aux ors de la Maison Blanche,brico,1,,2026-05-24T19:12:46.747508,2026-05-25T12:48:49.292799
963,2025-03-19,5.99,Brico,brico,csv_import,draft,Max,brico,1,,2026-05-24T19:12:46.747509,2026-05-25T12:48:49.292799
964,2025-03-16,6.99,Brico,brico,csv_import,draft,"RAVIAD Câble iPhone Chargeur iPhone, [Certifié MFi] Fil Lightning Nylon Tressé Ultra Résistant pour iPhone 13/12/11/Pro/X/XS/XR/8/8 Plus/7/7 Plus/6s/6s Plus/6/6 Plus/SE/5s/5-1.2m/4ft Gris",brico,1,,2026-05-24T19:12:46.747510,2026-05-25T12:48:49.292800
965,2025-02-19,5.99,Brico,brico,csv_import,draft,Max,brico,1,,2026-05-24T19:12:46.747511,2026-05-25T12:48:49.292800
966,2025-02-13,10.49,Brico,brico,csv_import,draft,"EasyULT NGFF vers USB 3.0 (Aucun câble requis) pour SSD Portable,Adaptateur M.2 SSD vers USB 3.0 5 Gbps pour M.2 SSD M.2 Key B B+M Type,Lecteur de Cartes de Disque Dur NGFF Converter",brico,1,,2026-05-24T19:12:46.747512,2026-05-25T12:48:49.292801
967,2025-02-13,7.99,Brico,brico,csv_import,draft,"REAL LUVIXA Derma Roller Aiguilles en acier inoxydable 0,5mm, rouleau à barbe, rouleau à micro-aiguille pour la peau et les cheveux, utilisation pour hommes et femmes",brico,1,,2026-05-24T19:12:46.747513,2026-05-25T12:48:49.292801
968,2025-02-13,4.47,Brico,brico,csv_import,draft,"Zenitech CAP710129 Couvercle d'attente j17, Blanc",brico,1,,2026-05-24T19:12:46.747514,2026-05-25T12:48:49.292802
969,2025-02-13,5.90,Brico,brico,csv_import,draft,"Swiffer XXL Attrape & Retient Kit De Dépoussiérage avec 1 Manche Télescopique Et 2 Recharges Plumeau Attrape-Poussière, Attrape Et Retient Jusqu’À 3 Fois Plus De Cheveux Et Poussière",brico,1,,2026-05-24T19:12:46.747515,2026-05-25T12:48:49.292802
970,2025-02-11,22.99,Brico,brico,csv_import,draft,KNIPEX BiX Coupe-tube pour les tubes en plastique de Ø 20 à 50 mm 90 22 10 BK,brico,1,,2026-05-24T19:12:46.747516,2026-05-25T12:48:49.292803
971,2025-02-09,6.90,Brico,brico,csv_import,draft,"OPPO - Câble de Charge VOOC et SuperVOOC USB A/USB C, Câble Chargeur Téléphone Portable, Longueur 1m, Vitesse de Chargement et Synchronisation Rapides, Design Compact, Blanc",brico,1,,2026-05-24T19:12:46.747517,2026-05-25T12:48:49.292803
972,2025-02-04,19.99,Brico,brico,csv_import,draft,Mivos Lot de 2 Truelles d'Angle en Acier Inoxydable 120 x 60 mm - Truelle d'Angle Intérieure et Extérieure en Acier Inoxydable - Spatule d'Angle avec Poignée Souple - Fabriquée en UE,brico,1,,2026-05-24T19:12:46.747518,2026-05-25T12:48:49.292804
973,2025-02-04,11.79,Brico,brico,csv_import,draft,"fischer - Cheville rallongée en nylon SX Plus 8x65 pour profondeur d'ancrage supérieure, tous matériaux/Boite de 50",brico,1,,2026-05-24T19:12:46.747519,2026-05-25T12:48:49.292805
974,2025-02-04,26.28,Brico,brico,csv_import,draft,"Swiffer Duster, Plumeau Attrape- Poussière, 54 Recharges (3x18 Recharges) Dépoussiérantes, Attrape Et Retient Jusqu’À 3 Fois Plus De Cheveux Et Poussière Qu’Un Plumeau Ordinaire",brico,1,,2026-05-24T19:12:46.747520,2026-05-25T12:48:49.292805
975,2025-01-27,17.95,Brico,brico,csv_import,draft,Loutil Parfait COATING ROLLER ROLL'ENDUIT WITH FRAME 180 mm,brico,1,,2026-05-24T19:12:46.747521,2026-05-25T12:48:49.292806
